PName	PPosition	PTeam	PGP	PG	PA	PPTS	P+/-	PPIM	PPPG	PPPA	PSHG	PSHA	PSOG	PDS	PGWG	POTG	PFirst	PInsurance	PSOGP	PSO/G	PATT	PSOWG	PSO%	PFOA	PFOW	PFO%	PPTS/G	PPIM/G
Chris St. Jacques	C	M.H	20	12	15	27	15	18	3	3	1	2	12	0	1	0	1	3	0	0	0	0	0.0	0	0	0.0	1.35	0.9
Darren Reid	RW	M.H	20	13	8	21	15	31	3	3	1	0	13	0	1	0	2	2	0	0	0	0	0.0	0	0	0.0	1.05	1.55
Yannic Seidenberg	LW	M.H	20	5	14	19	15	12	1	6	0	0	5	0	0	0	2	3	0	0	0	0	0.0	0	0	0.0	0.95	0.6
Clarke MacArthur	C	M.H	20	8	10	18	5	16	3	6	0	1	8	0	4	0	2	1	0	0	0	0	0.0	0	0	0.0	0.9	0.8
Stefan Meyer	C	M.H	19	7	10	17	13	27	3	2	0	0	7	0	3	0	2	2	0	0	0	0	0.0	0	0	0.0	0.89	1.42
Shea Weber	D	KEL	17	3	14	17	10	16	0	6	0	0	3	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.94
Justin Taylor	C	RDR	19	6	10	16	3	13	1	4	0	0	6	0	0	0	1	2	0	0	0	0	0.0	0	0	0.0	0.84	0.68
Steve Regier	LW	M.H	18	5	11	16	11	20	0	2	0	0	5	0	1	0	1	1	0	0	0	0	0.0	0	0	0.0	0.89	1.11
John Dahl	LW	EVT	21	3	13	16	0	8	1	7	0	0	3	0	1	1	1	0	0	0	0	0	0.0	0	0	0.0	0.76	0.38
Ryan Hollweg	C	M.H	20	6	9	15	4	22	3	3	1	0	6	0	0	0	2	1	0	0	0	0	0.0	0	0	0.0	0.75	1.1
Josh Gorges	D	KEL	17	2	13	15	13	6	2	7	0	0	2	0	0	0	1	1	0	0	0	0	0.0	0	0	0.0	0.88	0.35
Randall Gelech	RW	KEL	17	10	4	14	14	22	5	1	0	0	10	0	2	0	1	1	0	0	0	0	0.0	0	0	0.0	0.82	1.29
Colin Fraser	C	RDR	19	5	9	14	-4	24	1	3	0	0	5	0	0	0	1	1	0	0	0	0	0.0	0	0	0.0	0.74	1.26
Erik Christensen	C	BRN	11	8	4	12	-2	8	6	2	0	1	8	0	1	1	1	1	0	0	0	0	0.0	0	0	0.0	1.09	0.73
Ryan Kinasewich	LW	TRI	11	7	5	12	-1	0	2	5	0	0	7	0	1	0	2	1	0	0	0	0	0.0	0	0	0.0	1.09	0.0
Marc Desloges	LW	EVT	21	7	5	12	3	4	1	0	0	0	7	0	1	0	0	1	0	0	0	0	0.0	0	0	0.0	0.57	0.19
Shay Stephenson	LW	RDR	19	5	7	12	3	16	3	3	0	0	5	0	2	0	0	0	0	0	0	0	0.0	0	0	0.0	0.63	0.84
Cam Barker	D	M.H	20	3	9	12	10	18	1	6	0	0	3	0	2	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.9
Tyler Mosienko	C	KEL	17	4	7	11	14	8	1	2	0	0	4	0	2	0	2	0	0	0	0	0	0.0	0	0	0.0	0.65	0.47
Derek Meech	D	RDR	19	4	7	11	0	10	2	4	0	0	4	0	2	1	0	0	0	0	0	0	0.0	0	0	0.0	0.58	0.53
Dion Phaneuf	D	RDR	19	2	9	11	-2	30	1	3	0	0	2	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.58	1.58
Troy Bodie	RW	KEL	17	7	3	10	6	6	1	0	0	0	7	0	3	0	1	0	0	0	0	0	0.0	0	0	0.0	0.59	0.35
Jeremy Colliton	C	P.A	6	5	5	10	1	8	2	4	0	0	5	0	0	0	3	0	0	0	0	0	0.0	0	0	0.0	1.67	1.33
Simon Ferguson	RW	KEL	17	5	5	10	7	30	1	1	0	0	5	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.59	1.76
Tyler Johnson	C	RDR	19	5	5	10	3	18	1	2	0	0	5	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.53	0.95
Adam Courchaine	C	VAN	11	4	6	10	1	6	1	3	0	0	4	0	0	0	0	3	0	0	0	0	0.0	0	0	0.0	0.91	0.55
Mark Kress	C	EVT	21	4	6	10	11	16	0	0	0	1	4	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.48	0.76
Torrie Wheat	RW	EVT	21	3	7	10	10	4	0	1	0	0	3	0	0	0	1	2	0	0	0	0	0.0	0	0	0.0	0.48	0.19
Johnny Boychuk	D	M.J	10	1	9	10	8	9	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.9
Kyle Brodziak	C	M.J	10	5	4	9	5	10	2	0	0	2	5	0	0	0	1	1	0	0	0	0	0.0	0	0	0.0	0.9	1.0
