PName	PPosition	PTeam	PGP	PG	PA	PPTS	P+/-	PPIM	PPPG	PPPA	PSHG	PSHA	PSOG	PDS	PGWG	POTG	PFirst	PInsurance	PSOGP	PSO/G	PATT	PSOWG	PSO%	PFOA	PFOW	PFO%	PPTS/G	PPIM/G
Duncan Milroy	RW	KTN	22	17	20	37	20	0	2	10	1	1	17	0	3	1	5	4	0	0	0	0	0.0	0	0	0.0	1.68	0.0
Mikhail Yakubov	C	RDR	23	14	9	23	8	0	2	6	1	1	14	0	3	0	3	3	0	0	0	0	0.0	0	0	0.0	1.0	0.0
Joel Stepp	C	RDR	23	11	11	22	7	0	1	3	2	0	11	0	0	0	3	1	0	0	0	0	0.0	0	0	0.0	0.96	0.0
Boyd Gordon	RW	RDR	23	10	12	22	4	0	2	3	1	0	10	0	2	0	2	1	0	0	0	0	0.0	0	0	0.0	0.96	0.0
Ryan Craig	LW	BRN	19	11	10	21	7	0	3	6	0	0	11	0	2	0	2	1	0	0	0	0	0.0	0	0	0.0	1.11	0.0
Colin Sinclair	RW	KTN	22	8	12	20	4	0	3	4	1	1	8	0	2	0	2	1	0	0	0	0	0.0	0	0	0.0	0.91	0.0
Jarret Stoll	RW	KTN	22	6	14	20	9	0	0	6	0	0	6	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.91	0.0
Colin McRae	C	BRN	19	8	11	19	2	0	4	4	0	0	8	0	0	0	2	2	0	0	0	0	0.0	0	0	0.0	1.0	0.0
Marek Svatos	C	KTN	21	12	6	18	6	0	3	2	0	0	12	0	2	1	2	0	0	0	0	0	0.0	0	0	0.0	0.86	0.0
Nick Marach	RW	KEL	15	8	8	16	2	39	3	2	0	0	8	0	1	0	2	0	0	0	0	0	0.0	0	0	0.0	1.07	2.6
Colby Armstrong	RW	RDR	23	6	10	16	3	0	3	2	1	1	6	0	2	0	2	0	0	0	0	0	0.0	0	0	0.0	0.7	0.0
Carsen Germyn	C	RDR	23	4	12	16	-2	0	1	3	1	0	4	0	1	0	1	1	0	0	0	0	0.0	0	0	0.0	0.7	0.0
Chuck Kobasew	RW	KEL	15	10	5	15	2	0	5	2	1	0	10	0	4	0	1	2	0	0	0	0	0.0	0	0	0.0	1.0	0.0
Nigel Dawes	C	KTN	22	9	6	15	3	0	3	3	0	0	9	0	2	0	3	1	0	0	0	0	0.0	0	0	0.0	0.68	0.0
Adrian Foster	LW	BRN	15	4	11	15	-4	0	3	6	0	0	4	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	1.0	0.0
Gerard Dicaire	D	KTN	22	1	14	15	7	0	1	5	0	0	1	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.68	0.0
Cam Paddock	C	KEL	15	8	6	14	0	0	5	4	0	0	8	0	1	0	1	1	0	0	0	0	0.0	0	0	0.0	0.93	0.0
Shaun Norrie	RW	KTN	22	6	8	14	4	0	2	1	0	0	6	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.64	0.0
Steven Crampton	RW	M.J	12	4	10	14	8	0	0	1	0	0	4	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	1.17	0.0
Tomas Plihal	LW	KTN	22	4	10	14	-2	0	3	2	0	0	4	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.64	0.0
Tim Smith	LW	S.C	12	7	6	13	1	0	1	2	0	0	7	0	2	0	2	0	0	0	0	0	0.0	0	0	0.0	1.08	0.0
Kiel McLeod	C	KEL	15	3	10	13	5	0	1	5	0	0	3	0	0	0	0	3	0	0	0	0	0.0	0	0	0.0	0.87	0.0
Tim Konsorada	RW	BRN	19	2	11	13	-4	0	1	4	0	0	2	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.68	0.0
Brian Sutherby	C	M.J	12	7	5	12	8	0	2	0	1	0	7	0	2	1	1	0	0	0	0	0	0.0	0	0	0.0	1.0	0.0
Brent Twordik	C	S.C	11	6	6	12	-4	0	1	2	0	0	6	0	1	0	1	2	0	0	0	0	0.0	0	0	0.0	1.09	0.0
Jeff Smith	LW	RDR	23	6	6	12	0	0	2	1	0	0	6	0	1	1	1	1	0	0	0	0	0.0	0	0	0.0	0.52	0.0
Tomas Oravec	LW	KEL	15	5	7	12	-3	0	2	6	0	0	5	0	0	0	1	1	0	0	0	0	0.0	0	0	0.0	0.8	0.0
Jesse Schultz	RW	KEL	15	5	7	12	6	0	3	2	0	0	5	0	1	0	2	0	0	0	0	0	0.0	0	0	0.0	0.8	0.0
Jeff Woywitka	D	RDR	23	2	10	12	14	0	1	4	1	0	2	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.52	0.0
Derek Krestanovich	C	M.J	12	7	4	11	2	0	1	1	0	0	7	0	1	0	0	1	0	0	0	0	0.0	0	0	0.0	0.92	0.0
Jesse Ferguson	D	KEL	15	2	9	11	3	0	2	7	0	0	2	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.73	0.0
Cole Fischer	D	KTN	22	0	11	11	9	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Matthew Keith	C	SPO	11	5	5	10	-2	0	3	2	0	0	5	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.91	0.0
Brandin Cote	C	SPO	11	4	6	10	6	0	2	1	0	0	4	0	1	1	0	1	0	0	0	0	0.0	0	0	0.0	0.91	0.0
Joff Kehler	LW	SPO	11	4	6	10	0	0	1	3	0	0	4	0	2	0	0	0	0	0	0	0	0.0	0	0	0.0	0.91	0.0
Craig Weller	D	KTN	22	3	7	10	9	0	2	1	0	0	3	0	0	0	1	2	0	0	0	0	0.0	0	0	0.0	0.45	0.0
Doug Lynch	D	RDR	22	5	4	9	2	0	2	1	0	0	5	0	2	0	2	0	0	0	0	0	0.0	0	0	0.0	0.41	0.0
Jason Jaffray	LW	S.C	12	4	5	9	-2	0	2	2	0	1	4	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.75	0.0
Ian White	D	S.C	12	4	5	9	-2	0	3	2	0	0	4	0	0	0	1	1	0	0	0	0	0.0	0	0	0.0	0.75	0.0
Nathan Smith	C	S.C	12	3	6	9	1	0	1	3	1	0	3	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.75	0.0
Blake Robson	C	P.G	7	2	7	9	-2	0	1	3	0	0	2	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.29	0.0
Wade Skolney	D	BRN	19	2	7	9	-6	0	2	5	0	0	2	0	2	0	0	0	0	0	0	0	0.0	0	0	0.0	0.47	0.0
Dan Baum	LW	P.G	6	5	3	8	0	0	3	1	0	0	5	0	1	0	2	0	0	0	0	0	0.0	0	0	0.0	1.33	0.0
Brooks Laich	C	SEA	11	5	3	8	-2	0	1	0	0	0	5	0	2	0	0	0	0	0	0	0	0.0	0	0	0.0	0.73	0.0
Ladislav Kouba	RW	RDR	23	5	3	8	6	0	1	1	0	0	5	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.35	0.0
Josh Gorges	D	KEL	15	1	7	8	4	0	1	6	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.53	0.0
Brad Schell	C	SPO	11	0	8	8	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.73	0.0
